CompanyID,CompanyName,Industry,Country,YearsOperating,Employees,MonthlyRevenue,MonthlyExpenses,MarketingBudget,NewCustomers,RepeatCustomers,CustomerSatisfaction,EmployeeTurnover,ProductInnovation,MarketShare,RevenueGrowth,ProfitMargin
BG-01927,Vertex Martek Labs,Healthcare,United Kingdom,40,186.0,403409.66,285690.59,10723.66,126,192.0,7.87,8.65,5.4,5.21,27.91,29.181024073642646
BG-01928,Blue Marfin Holdings,Education,Germany,34,143.0,268748.86,199220.26,19825.31,89,115.0,7.86,3.99,7.88,9.9,16.41,25.87121671883556
BG-01929,Vertex Oramed Ventures,Energy,United Kingdom,34,620.0,367328.44,202044.98,33938.97,54,250.0,6.96,11.1,4.96,12.73,6.49,44.99609668121531
BG-01930,Vertex Sollum Group,Finance,France,44,216.0,100443.58,45688.0,9675.44,7,31.0,5.96,8.92,6.87,20.01,20.29,54.51376782866561
BG-01931,Vertex Orazen Holdings,Retail,France,4,413.0,219199.84,168219.04,10726.76,15,45.0,7.03,10.77,6.63,7.6,1.28,23.25768120998628
BG-01932,Blue Lumzen Works,Retail,Canada,35,826.5,670749.57,468323.86,75383.25,26,181.0,7.85,25.94,5.54,13.33,7.99,30.179029410335662
BG-01933,Apex Teksol Systems,Real Estate,United States,21,70.0,313469.38,200360.21,39343.67,37,57.0,8.03,16.32,5.79,8.37,14.8,36.083004343199335
BG-01934,Blue Solvia Systems,Technology,South Africa,31,826.5,159485.87,70164.55,6419.3,8,16.0,6.9,7.61,9.16,10.66,30.58,56.00578910219445
BG-01935,Blue Solzen Systems,Energy,Brazil,37,446.0,301080.86,227533.87,28201.05,41,113.0,4.98,8.89,6.92,25.21,10.58,24.427653753878605
BG-01936,Nova Corfin Holdings,Technology,Australia,21,594.0,726665.88,442230.53,32194.74,70,188.0,6.69,15.07,8.21,18.54,42.62,39.14252173227123
BG-01937,Nova Solmar Labs,Hospitality,Nigeria,19,374.0,87997.81,47837.63,7082.71,12,27.0,6.63,27.31,5.31,22.08,10.2,45.63770393831392
BG-01938,Nova Sollum Works,Real Estate,India,6,88.0,227772.11,120362.74,6029.19,22,73.0,7.1,10.13,5.04,29.15,27.09,47.15650656263403
BG-01939,Prime Viasol Group,Retail,Nigeria,30,352.0,363378.8,258915.69,6604.9,32,158.0,7.3,21.08,5.63,15.27,17.87,28.74771725813393
BG-01940,Vertex Finvia Group,Technology,South Africa,28,825.0,133319.65,69810.68,17126.92,2,39.0,7.62,18.46,8.51,2.0,38.14,47.63661620773833
BG-01941,Blue Lumsol Dynamics,Retail,Nigeria,36,305.0,109808.7,105906.92,14385.14,109,225.0,7.03,20.89,7.05,7.05,-2.69,3.5532521557945764
BG-01942,Bright Medtek Group,Retail,France,20,628.0,140303.78,114931.06,16808.72,11,39.0,7.68,20.92,8.37,6.91,37.28,18.084131446779267
BG-01943,Blue Marfin Works,Manufacturing,United States,42,826.5,555261.29,384729.38,61082.1,226,513.5,6.12,9.93,5.84,3.26,21.53,30.712011276709028
BG-01944,Prime Cormed Ventures,Finance,Brazil,4,79.0,69391.11,33882.32,7560.2,6,40.0,8.23,12.65,6.98,6.99,-2.54,51.171958482866174
BG-01945,Bright Cormar Systems,Energy,United States,34,397.0,424514.56,377288.96,24886.11,200,457.0,6.49,5.48,6.71,26.87,1.5,11.124612545680407
BG-01946,Bright Zencor Group,Education,France,23,22.0,327133.13,289756.08,9384.95,42,82.0,8.74,3.86,6.61,24.12,19.23,11.425638852292334
BG-01947,Bright Corzen Systems,Healthcare,South Africa,5,125.0,184290.88,124757.69,5738.57,26,46.0,8.95,1.0,7.53,24.19,39.27,32.30392627133801
BG-01948,Apex Solsol Works,Energy,Germany,22,466.0,845962.99,718328.12,57356.36,226,513.5,7.13,11.64,7.26,20.37,32.48,15.08752410078838
BG-01949,Vertex Corvia Dynamics,Logistics,Canada,17,217.0,1137666.92625,818667.03125,92339.83000000002,226,513.5,7.17,13.1,5.69,10.08,9.29,28.039832014058252
BG-01950,Vertex Finora Group,Finance,Germany,2,190.0,116746.28,92361.06,9502.79,10,25.0,6.27,8.44,5.81,10.18,17.95,20.887363605932453
BG-01951,Nova Soltek Labs,Education,South Africa,40,81.0,145573.68,117730.39,12727.39,16,31.0,8.88,23.62,4.57,18.67,10.4,19.12659623635261
BG-01952,Nova Viaora Holdings,Energy,India,13,232.0,342776.35,239522.61,25537.11,35,59.0,6.66,1.0,7.02,22.74,-10.44,30.122772472488258
BG-01953,Bright Lumzen Works,Logistics,United States,27,384.0,400667.6,263534.22,12418.48,61,94.0,7.24,25.43,6.72,21.0,17.55,34.22622143642261
BG-01954,Nova Finfin Holdings,Finance,United States,39,187.0,249489.84,184644.57,6619.54,76,205.0,8.06,21.93,6.79,6.67,7.84,25.99114657334342
BG-01955,Nova Lummed Holdings,Education,United States,29,436.0,168533.38,108743.81,11526.81,15,54.0,6.41,6.26,5.42,17.89,12.98,35.47639642663074
BG-01956,Vertex Medsol Systems,Finance,Canada,17,679.0,350397.84,228684.53,28163.43,82,180.0,5.41,5.02,5.54,16.42,16.33,34.73574780027183
BG-01957,Prime Finsol Holdings,Healthcare,Nigeria,30,279.0,323117.43,242156.23,5427.48,24,103.0,7.66,20.2,5.68,20.27,13.86,25.056277527337343
BG-01958,Apex Zencor Works,Logistics,United Kingdom,32,324.0,377529.32,300664.44,25189.02,63,130.0,7.63,24.08,7.39,32.94,9.17,20.35997627945824
BG-01959,Summit Corlum Labs,Healthcare,Nigeria,29,81.0,99823.48,72464.31,10144.58,29,61.0,9.25,25.04,9.64,17.63,17.8,27.407549806919175
BG-01960,Summit Corfin Systems,Education,South Africa,18,376.0,129645.22,98587.59,3882.21,13,48.0,6.9,24.68,5.51,3.52,15.73,23.955862005556398
BG-01961,Vertex Zenfin Works,Finance,France,9,160.0,310890.15,167269.08,32174.73,35,119.0,9.45,14.51,6.54,12.21,32.45,46.19672575667001
BG-01962,Blue Solvia Works,Real Estate,United Kingdom,38,112.0,1003981.66,652121.28,92339.83000000002,82,184.0,7.33,20.8,6.17,18.39,27.26,35.04649477361967
BG-01963,Prime Teklum Holdings,Finance,Canada,32,66.0,466945.68,339071.58,36129.08,45,147.0,6.74,4.03,6.37,31.96,27.31,27.385219625546164
BG-01964,Vertex Zensol Ventures,Logistics,Germany,32,96.0,447652.59,344903.88,37926.76,47,81.0,6.8,21.41,6.44,25.68,25.54,22.95277907361153
BG-01965,Prime Marvia Works,Healthcare,Germany,30,173.0,1137666.92625,818667.03125,74877.13,222,513.5,7.7,12.0,7.58,10.03,39.39,28.039832014058252
BG-01966,Vertex Cortek Works,Retail,United Kingdom,1,429.0,263380.45,240300.02,27425.42,67,182.0,6.52,16.22,3.52,15.72,15.97,8.76315231445615
BG-01967,Apex Marlum Labs,Healthcare,South Africa,3,826.5,703266.74,661093.29,13599.34,42,154.0,7.52,29.97,5.67,8.12,29.88,5.996792909614914
BG-01968,Vertex Soltek Holdings,Technology,South Africa,1,35.0,365412.65,187777.52,18517.51,23,58.0,8.77,27.05,8.41,5.85,38.04,48.61220048074417
BG-01969,Bright Finmed Labs,Manufacturing,Germany,18,826.5,1009666.27,818667.03125,82549.55,56,213.0,7.3,12.18,6.31,8.93,16.51,18.9170664035355
BG-01970,Blue Cortek Labs,Hospitality,South Africa,33,57.0,240239.9,186685.52,29026.35,53,40.0,7.82,26.95,5.68,7.69,19.09,22.292042246104835
BG-01971,Bright Orafin Works,Finance,Nigeria,22,66.0,1137666.92625,818667.03125,92339.83000000002,149,306.0,7.11,18.91,8.77,8.1,33.43,28.039832014058252
BG-01972,Nova Corcor Labs,Education,United States,3,327.0,87863.3,53995.88,2590.69,63,168.0,8.0,18.39,5.88,17.66,-2.72,38.54558160232999
BG-01973,Bright Medtek Ventures,Education,Germany,42,13.0,193321.83,151007.25,22263.06,70,226.0,7.95,8.33,6.33,17.35,27.61,21.88815406930505
BG-01974,Nova Tekmed Group,Retail,South Africa,8,426.0,330581.97,306727.65,21170.36,17,58.0,5.56,20.13,6.06,22.02,15.13,7.215856327554691
BG-01975,Apex Zencor Holdings,Education,France,40,107.0,418384.74,356446.94,57772.51,144,282.0,7.08,19.29,7.24,20.38,7.58,14.80402942038469
BG-01976,Bright Oraora Holdings,Hospitality,United Kingdom,34,667.0,220451.29,166234.84,29962.63,48,73.0,8.75,26.75,6.04,18.69,-2.98,24.593392036853135
BG-01977,Summit Oralum Holdings,Real Estate,Brazil,2,320.0,427027.53,370719.79,11891.59,36,43.0,6.5,4.7,5.82,10.96,33.85,13.18597421576076
BG-01978,Summit Finzen Labs,Finance,Germany,1,12.0,455362.54,300350.15,21115.11,69,179.0,6.8,4.25,6.64,3.25,32.8,34.04153314851063
BG-01979,Apex Cormar Holdings,Healthcare,Australia,39,232.0,701925.8,527852.21,92339.83000000002,226,339.0,8.78,1.69,5.04,2.98,17.77,24.799428942489374
BG-01980,Blue Medzen Labs,Manufacturing,Germany,21,777.0,551640.89,453449.26,26380.65,39,43.0,7.32,5.17,7.47,3.68,14.74,17.79991871160965
BG-01981,Bright Tekmed Dynamics,Hospitality,Australia,23,400.0,382446.87,267725.19,31707.93,20,68.0,5.39,33.54,4.85,7.97,-5.06,29.99676268758586
BG-01982,Blue Viacor Works,Manufacturing,Brazil,42,291.0,415643.21,276043.49,19602.12,45,231.0,8.45,16.29,5.78,7.57,-11.14,33.586431016159274
BG-01983,Summit Teksol Group,Manufacturing,South Africa,9,826.5,767735.65,393090.92,35552.97,163,358.0,7.8,16.84,7.34,10.03,4.32,48.79866266468152
BG-01984,Blue Zenfin Labs,Education,India,11,110.0,229298.72,188777.65,16821.57,84,172.0,7.85,5.15,6.23,35.215,-5.12,17.671738420519752
BG-01985,Summit Solcor Works,Energy,South Africa,33,131.0,795471.29,518563.29,33645.58,226,513.5,6.56,7.52,4.13,19.73,10.19,34.81055865636584
BG-01986,Blue Viatek Labs,Real Estate,France,19,149.0,131841.15,92810.9,11823.18,17,40.0,7.27,11.7,5.92,4.72,18.34,29.603996931155415
BG-01987,Prime Lumfin Systems,Real Estate,United States,12,38.0,114955.95,79212.47,3511.99,21,30.0,7.56,10.95,6.66,15.18,11.5,31.09319700285196
BG-01988,Apex Viamed Dynamics,Hospitality,Brazil,30,130.0,166676.58,129118.11,6846.15,11,55.0,7.26,36.42,5.65,17.39,3.9,22.53374169304409
BG-01989,Summit Finfin Ventures,Hospitality,South Africa,41,286.0,226345.95,158368.58,14398.8,15,35.0,7.64,12.56,5.2,23.31,-6.21,30.032509969805083
BG-01990,Nova Corvia Ventures,Finance,Germany,8,230.0,937587.08,500769.44,78620.32,226,513.5,7.36,9.01,6.73,23.01,10.21,46.58955411373629
BG-01991,Blue Corsol Systems,Manufacturing,Australia,5,826.5,1137666.92625,818667.03125,84731.66,120,407.0,6.32,27.41,7.88,4.03,32.02,28.039832014058252
BG-01992,Bright Teklum Group,Hospitality,Brazil,42,81.0,280031.05,211183.08,19445.86,50,81.0,6.89,28.83,5.08,23.54,24.89,24.58583432087263
BG-01993,Apex Vialum Labs,Finance,Brazil,41,137.0,122008.89,86593.3,5075.94,17,36.0,6.4,14.92,5.94,13.98,21.81,29.027056962816395
BG-01994,Bright Corvia Group,Hospitality,Germany,24,264.0,322794.18,316122.06,41132.87,50,94.0,5.2,23.71,6.1,5.1,-1.99,2.0669889401351647
BG-01995,Prime Corlum Dynamics,Healthcare,France,31,155.0,1037232.03,650157.68,85376.06,150,309.0,7.94,23.09,6.21,31.35,18.47,37.31800974175469
BG-01996,Apex Corora Holdings,Manufacturing,Brazil,30,357.0,297975.77,243243.38,22325.43,60,109.0,7.15,24.27,7.55,7.54,0.92,18.368067309633936
BG-01997,Bright Zensol Group,Real Estate,Nigeria,2,161.0,298612.46,180098.94,25284.22,36,158.0,9.1,23.19,6.62,6.16,24.3,39.688069278823804
BG-01998,Summit Tekora Labs,Healthcare,South Africa,17,826.5,385625.29,356705.95,35625.16,52,79.0,8.9,21.18,9.14,13.14,24.37,7.499336985911887
BG-01999,Nova Tekvia Group,Technology,Nigeria,11,108.0,362119.05,279401.58,37637.79,54,83.0,9.64,19.22,5.6,13.04,42.0,22.842617641905328
BG-02000,Blue Marzen Holdings,Technology,Brazil,41,206.0,247399.74,154131.93,7721.01,27,75.0,6.27,9.45,7.96,26.94,29.97,37.69923525384465
BG-02001,Prime Marsol Works,Logistics,France,39,477.0,773824.35,524668.01,43791.59,144,487.0,4.99,18.8,5.61,10.62,32.61,32.19804856231262
BG-02002,Bright Teklum Ventures,Energy,Germany,26,826.5,658227.52,364922.08,72807.02,226,239.0,6.33,17.59,7.9,13.38,17.88,44.55988713446682
BG-02003,Vertex Lumfin Group,Logistics,United Kingdom,33,116.0,509712.92,350319.7,18654.14,56,84.0,6.3,21.21,6.61,30.81,4.72,31.27117515483029
BG-02004,Apex Medvia Systems,Healthcare,India,12,826.5,895516.63,564448.16,66787.18,77,278.0,6.44,11.48,6.52,16.65,26.95,36.96955019137947
BG-02005,Nova Marmed Holdings,Healthcare,United Kingdom,19,74.0,705604.28,430283.29,77131.29,226,193.0,7.8,17.64,7.23,8.21,21.06,39.01917800158469
BG-02006,Apex Tekvia Works,Healthcare,France,11,206.0,239554.94,194046.99,10091.02,37,109.0,7.99,11.09,5.15,5.47,21.46,18.99687395300636
BG-02007,Nova Zenvia Labs,Logistics,Australia,39,826.5,414450.55,280923.32,56915.14,136,332.0,5.14,22.95,6.44,18.68,21.49,32.21789185706231
BG-02008,Vertex Finzen Holdings,Logistics,Germany,2,247.0,548636.99,373118.9,42966.91,226,385.0,7.77,17.82,6.88,5.77,17.7,31.991661736114434
BG-02009,Blue Cormar Labs,Hospitality,United Kingdom,13,84.0,53463.9,45759.05,4041.45,6,13.0,7.19,36.42,6.81,9.36,-7.7,14.411313054229113
BG-02010,Apex Zencor Dynamics,Logistics,South Africa,21,373.0,237784.15,180549.99,11311.13,21,68.0,5.74,24.18,5.96,17.34,21.88,24.069796073455695
BG-02011,Nova Zentek Works,Technology,United Kingdom,37,52.0,426761.66,319185.66,42691.9,40,76.0,7.8,6.54,7.18,10.48,17.34,25.207512783599167
BG-02012,Prime Corzen Ventures,Real Estate,United States,9,234.0,193879.38,116161.59,24358.56,26,29.0,7.3,7.51,5.99,5.45,7.93,40.08563984473233
BG-02013,Nova Viamed Dynamics,Education,Canada,26,384.0,137680.77,117177.1,17429.54,44,105.0,6.16,5.5,7.48,30.21,4.85,14.892181384517231
BG-02014,Prime Viatek Group,Real Estate,India,1,64.0,248529.14,172581.6,24240.63,54,132.0,7.99,14.71,5.63,9.45,11.21,30.55880690690838
BG-02015,Nova Corsol Holdings,Energy,United Kingdom,1,288.0,245172.5,162782.1,32669.11,20,15.0,5.3,15.82,6.28,7.27,2.45,33.605073978525326
BG-02016,Apex Corcor Labs,Finance,Brazil,39,750.0,527722.73,347037.85,9589.58,58,191.0,7.4,26.23,6.06,19.42,15.03,34.238601016863534
BG-02017,Apex Solfin Works,Hospitality,France,35,269.0,224430.48,195862.3,28175.56,24,112.0,6.21,27.35,6.02,8.09,9.07,12.729189012116368
BG-02018,Apex Lumfin Systems,Technology,Germany,28,100.0,1137666.92625,818667.03125,92339.83000000002,223,446.0,8.82,19.89,7.62,1.93,28.64,28.039832014058252
BG-02019,Blue Teklum Holdings,Healthcare,Nigeria,43,296.0,339168.04,212431.27,32299.75,40,104.0,9.0,12.77,7.11,9.47,38.07,37.366955329871296
BG-02020,Vertex Viazen Works,Logistics,Canada,3,219.0,108489.73,82781.18,4600.46,8,15.0,6.63,16.91,6.85,8.44,14.02,23.696759131025587
BG-02021,Bright Zenmar Group,Retail,France,19,439.0,102235.26,81915.57,8212.32,15,38.0,8.26,19.82,6.87,11.68,26.29,19.87542262816174
BG-02022,Apex Cormar Works,Retail,Nigeria,2,226.0,461107.45,419155.49,56232.18,60,379.0,6.56,14.11,8.19,8.45,20.49,9.098087658310448
BG-02023,Summit Oramar Works,Healthcare,South Africa,10,146.0,341059.0,286200.39,11113.56,47,146.0,9.78,5.37,7.84,14.72,42.89,16.08478591680618
BG-02024,Blue Tekmar Dynamics,Logistics,United Kingdom,26,203.0,252935.93,161774.71,18325.98,16,83.0,5.41,22.34,4.4,26.5,24.82,36.04122988774272
BG-02025,Apex Tekmed Holdings,Finance,Nigeria,25,187.0,614542.56,419329.46,63292.76,88,262.0,6.97,6.61,8.16,18.92,3.53,31.765594884103717
BG-02026,Prime Zencor Dynamics,Education,France,19,57.0,1083960.71,769831.55,92339.83000000002,111,401.0,9.66,17.76,9.04,6.56,31.42,28.979755179502764
BG-02027,Bright Viafin Systems,Healthcare,United Kingdom,19,206.0,471603.78,262826.64,39862.13,47,91.0,8.38,14.41,7.65,2.8,-1.64,44.26960699933321
BG-02028,Apex Marfin Holdings,Energy,Canada,12,102.0,533654.89,422218.5,34705.0,184,331.0,7.98,9.67,4.76,5.26,1.0,20.881733136559475
BG-02029,Apex Oravia Works,Finance,United Kingdom,11,409.0,217399.72,140460.44,12206.52,105,376.0,7.24,3.55,6.32,33.1,13.37,35.39069875526978
BG-02030,Bright Medfin Systems,Logistics,Nigeria,3,826.5,557696.55,519643.61,66075.74,47,129.0,6.28,14.93,5.03,12.74,6.21,6.823233889469113
BG-02031,Prime Oravia Dynamics,Logistics,Australia,14,91.0,52371.72,44929.13,4606.38,16,27.0,7.97,21.96,6.05,15.02,11.6,14.211085677537428
BG-02032,Vertex Solmed Ventures,Manufacturing,South Africa,12,281.0,1137666.92625,818667.03125,92339.83000000002,226,513.5,6.76,7.45,6.42,8.53,12.98,28.039832014058252
BG-02033,Summit Sollum Systems,Hospitality,India,33,196.0,210529.71,176764.39,28201.28,47,175.0,7.16,27.99,3.68,5.31,11.44,16.03826842301734
BG-02034,Blue Finsol Ventures,Retail,Australia,30,535.0,114747.89,94552.55,10697.33,23,46.0,5.78,23.92,6.1,12.3,15.71,17.599748457248317
BG-02035,Nova Oracor Works,Manufacturing,Canada,41,826.5,793147.58,493156.79,92339.83000000002,62,13.0,7.1,20.27,5.77,2.78,10.5,37.82282106944082
BG-02036,Summit Medvia Labs,Technology,Nigeria,8,30.0,570946.33,317884.94,38730.97,84,140.0,9.05,14.01,8.11,5.2,23.12,44.32314855233415
BG-02037,Bright Viatek Systems,Technology,Nigeria,40,731.0,859109.57,651372.57,78600.55,226,513.5,8.1,12.24,6.78,8.35,45.51,24.180501213599566
BG-02038,Vertex Lumlum Dynamics,Healthcare,Brazil,26,204.0,615994.26,445985.15,34644.04,198,305.0,9.09,8.97,7.18,6.35,13.55,27.599138667298618
BG-02039,Blue Viazen Holdings,Manufacturing,United States,42,601.0,676301.36,520835.77,28496.28,174,334.0,6.64,18.04,8.62,15.0,22.71,22.987620489185467
BG-02040,Blue Corfin Group,Healthcare,South Africa,22,480.0,349172.01,250047.02,15309.43,74,310.0,9.6,23.61,5.48,8.55,14.38,28.388584182334665
BG-02041,Blue Marzen Systems,Technology,Canada,9,89.0,881879.02,708212.45,92339.83000000002,84,302.0,7.99,15.34,9.72,4.68,23.91,19.692788473412154
BG-02042,Apex Viaora Works,Real Estate,United Kingdom,22,81.0,301298.02,238109.5,31913.79,32,45.0,7.56,15.46,6.29,10.02,18.24,20.972099318807345
BG-02043,Apex Cormar Dynamics,Retail,Germany,16,314.0,461386.76,439939.06,20926.18,25,167.0,7.04,20.2,5.56,8.95,24.58,4.648529576358023
BG-02044,Prime Viamed Holdings,Logistics,United Kingdom,34,185.0,170999.29,135051.9,3629.82,9,36.0,5.83,15.03,5.89,2.5,43.08,21.02195278120746
BG-02045,Blue Tekmed Systems,Healthcare,Brazil,42,383.0,291787.7,200884.21,6366.28,106,149.0,8.49,7.38,6.11,17.74,15.12,31.153982844376245
BG-02046,Prime Cortek Labs,Education,India,35,116.0,88104.31,60860.49,1590.55,50,161.0,6.29,7.37,4.66,24.83,17.68,30.922232975889603
BG-02047,Blue Cormar Dynamics,Healthcare,United States,15,313.0,1121578.38,803782.86,92339.83000000002,111,383.0,6.26,11.22,6.17,7.49,40.91,28.33466886193009
BG-02048,Nova Corfin Dynamics,Healthcare,Brazil,22,358.0,179472.24,139674.17,12352.91,10,61.0,8.74,4.51,6.75,16.92,22.89,22.17505615353103
BG-02049,Summit Tekmar Ventures,Logistics,India,15,245.0,396560.14,300236.9,25324.77,23,63.0,5.55,14.06,5.85,14.67,-1.34,24.289692857179237
BG-02050,Vertex Viatek Labs,Finance,Germany,14,172.0,1083565.9,508959.4,64973.8,157,513.5,8.23,11.32,7.07,18.83,22.0,53.02921585110789
BG-02051,Nova Lumfin Ventures,Hospitality,South Africa,25,152.0,196257.62,170850.15,9774.56,51,106.0,5.78,29.03,6.43,15.86,16.31,12.94597886186534
BG-02052,Vertex Viasol Ventures,Technology,Germany,35,75.0,16436.23,10026.76,308.52,1,3.0,7.47,11.43,5.38,18.46,17.87,38.995986305862104
BG-02053,Vertex Orafin Dynamics,Retail,India,30,292.0,510678.38,297518.79,43305.87,102,367.0,6.61,24.95,4.28,11.64,25.44,41.74047665773515
BG-02054,Apex Orafin Works,Logistics,United Kingdom,4,164.0,199441.64,147991.49,19856.14,36,210.0,6.75,18.11,6.36,28.01,17.36,25.79709533074438
BG-02055,Apex Zenora Ventures,Finance,Canada,34,418.0,620270.51,403833.9,14034.9,226,513.5,7.17,5.93,6.65,13.16,30.74,34.89390620876043
BG-02056,Nova Tekvia Ventures,Education,United States,7,101.0,157908.49,136412.56,18900.75,30,72.0,8.09,19.97,5.32,2.39,-8.48,13.612903270748768
BG-02057,Nova Marcor Dynamics,Retail,Canada,3,166.0,66481.76,52301.24,3742.31,28,76.0,6.98,18.41,4.91,30.55,-0.5,21.329940723590948
BG-02058,Summit Lumcor Works,Finance,Germany,34,365.0,120749.03,85826.47,13673.05,39,146.0,7.51,4.33,5.25,1.38,15.29,28.921607072123063
BG-02059,Summit Marcor Ventures,Finance,Canada,35,60.0,210732.56,134002.22,9551.59,43,43.0,6.23,20.13,6.98,10.39,44.05,36.41124086377539
BG-02060,Apex Orazen Group,Energy,United States,26,826.5,291734.75,158164.45,18461.3,226,513.5,5.93,18.68,5.68,13.37,20.14,45.784843937857936
BG-02061,Prime Tekfin Ventures,Technology,Nigeria,37,174.0,1018179.94,618764.75,92339.83000000002,83,159.0,7.91,14.95,8.56,5.7,31.31,39.22834995158125
BG-02062,Prime Finora Works,Manufacturing,Nigeria,30,221.0,626265.67,422840.07,30078.41,49,156.0,5.59,1.65,5.19,2.44,18.97,32.48231696941012
BG-02063,Vertex Solzen Ventures,Retail,Nigeria,34,386.0,176843.37,150898.48,11221.54,30,100.0,7.17,15.82,5.9,15.71,17.14,14.671112634870045
BG-02064,Summit Finmed Ventures,Healthcare,United States,29,78.0,271554.56,179161.09,11131.62,19,73.0,7.79,14.79,6.62,8.72,11.5,34.02390665065613
BG-02065,Nova Viamed Labs,Technology,France,28,252.0,556185.92,363295.05,25700.67,78,50.0,6.71,17.98,6.94,6.12,40.45,34.6810055889225
BG-02066,Nova Viavia Ventures,Retail,Germany,24,291.0,535507.29,350875.56,33661.83,136,338.0,6.41,27.5,4.99,20.15,35.56,34.477911589214784
BG-02067,Blue Solora Systems,Hospitality,Australia,39,182.0,144133.4,90997.58,6972.34,15,35.0,4.420000000000001,30.94,5.43,13.8,10.97,36.86572300382839
BG-02068,Bright Oramar Dynamics,Healthcare,Nigeria,36,331.0,405174.07,359176.92,55395.48,99,142.0,9.03,12.81,6.23,29.59,9.54,11.352441680189461
BG-02069,Blue Finlum Works,Logistics,United States,15,826.5,1137666.92625,818667.03125,85812.11,64,366.0,7.99,20.83,6.9,14.43,17.29,28.039832014058252
BG-02070,Apex Viamar Holdings,Real Estate,Australia,26,188.0,365786.29,257019.61,10631.97,131,210.0,7.82,18.13,7.03,9.8,7.47,29.73503462909996
BG-02071,Prime Corvia Dynamics,Energy,Canada,13,96.0,440740.89,295573.44,49399.43,65,131.0,7.03,9.0,6.04,16.27,0.24,32.93714136666557
BG-02072,Prime Zenmed Labs,Finance,Brazil,1,186.0,525578.59,309262.81,22137.18,226,513.5,5.27,17.11,5.15,13.4,26.94,41.157646851634496
BG-02073,Nova Tekvia Labs,Energy,Nigeria,37,565.0,184625.03,128940.82,11334.4,21,88.0,6.58,24.53,6.02,28.44,5.26,30.16070464551854
BG-02074,Bright Orazen Labs,Finance,Australia,11,826.5,536708.26,394423.49,13567.54,53,68.0,7.34,7.72,7.69,11.85,33.76,26.51063540553671
BG-02075,Bright Medtek Dynamics,Healthcare,India,34,376.0,74741.07,48793.06,6914.14,13,20.0,7.01,10.41,6.42,30.24,28.94,34.71720434294024
BG-02076,Apex Marmed Labs,Energy,United Kingdom,21,97.0,127897.9,98085.53,4018.14,3,37.0,6.58,13.4,5.78,11.11,8.84,23.30950703647206
BG-02077,Vertex Finmar Holdings,Education,France,32,184.0,244173.65,155691.44,18987.69,21,71.0,7.96,27.99,6.46,9.48,4.98,36.23741136686944
BG-02078,Bright Solmar Group,Healthcare,India,40,181.0,190365.83,154703.83,11085.02,10,54.0,7.7,1.1,7.63,0.3,3.64,18.733403993773464
BG-02079,Blue Finsol Systems,Education,Canada,32,276.0,349210.62,298668.29,16135.16,71,223.0,7.25,3.15,6.09,1.8,6.1,14.473308400529175
BG-02080,Summit Corlum Holdings,Finance,United States,18,32.0,846820.48,495950.88,83124.25,176,321.0,6.79,1.52,9.71,35.215,30.02,41.43376409602186
BG-02081,Nova Zentek Systems,Hospitality,United States,19,86.0,485978.14,396090.34,37344.92,61,77.0,6.07,24.9,5.46,13.41,24.93,18.496264050066117
BG-02082,Vertex Zenlum Systems,Healthcare,Australia,39,508.0,279262.3,208408.62,27178.79,42,48.0,8.39,2.91,7.38,28.88,22.59,25.3717311645718
BG-02083,Bright Medmed Holdings,Energy,Canada,32,322.0,1128363.16,696598.57,92339.83000000002,137,469.0,7.53,1.0,5.52,0.98,3.12,38.26468333120695
BG-02084,Apex Zenvia Holdings,Hospitality,India,35,125.0,432750.13,435250.26,25511.07,43,45.0,6.41,9.83,5.59,2.19,1.38,-0.5777306178972158
BG-02085,Prime Finlum Systems,Retail,South Africa,17,811.0,114279.09,99331.51,15901.43,14,31.0,6.44,23.74,4.35,20.41,6.25,13.079890643161407
BG-02086,Bright Oramar Systems,Education,Canada,44,59.0,129667.7,85539.34,10263.15,23,89.0,8.22,13.24,4.22,14.36,14.3,34.03188303640768
BG-02087,Apex Tekmed Labs,Manufacturing,India,15,496.0,1137666.92625,818667.03125,92339.83000000002,226,513.5,8.84,18.05,5.58,25.9,36.91,28.039832014058252
BG-02088,Vertex Vialum Group,Hospitality,United Kingdom,41,165.0,102775.58,79325.33,14314.45,43,74.0,5.95,33.41,6.52,6.16,35.65,22.81694737212867
BG-02089,Summit Fincor Dynamics,Real Estate,United States,27,91.0,317589.09,182677.46,22473.28,34,68.0,7.24,6.61,6.1,11.61,32.27,42.479932166435574
BG-02090,Vertex Lumcor Works,Education,South Africa,23,178.0,211178.14,123153.59,5734.55,66,95.0,9.69,1.0,7.99,9.23,-6.64,41.68260502720595
BG-02091,Bright Tekvia Labs,Technology,South Africa,28,258.0,1137666.92625,818667.03125,92339.83000000002,226,513.5,5.57,16.06,8.54,10.24,35.9,28.039832014058252
BG-02092,Bright Finzen Group,Healthcare,Canada,31,432.0,65455.54,48635.92,1403.65,9,35.0,9.44,9.8,6.4,22.32,25.53,25.696251226404982
BG-02093,Summit Lumtek Works,Energy,South Africa,16,57.0,292061.02,215408.07,12670.3,52,132.0,6.45,6.64,6.5,3.87,-4.73,26.245525678161368
BG-02094,Vertex Oratek Works,Technology,Canada,37,146.0,152033.81,94021.04,7964.89,226,392.0,8.77,18.77,7.98,3.69,35.61,38.15780845063345
